DATE,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
31 May 2018,0.0174,0.097,2.7774,0.2956,5.9038,108.2586,3.4347,3.6898,0.2218
1 Jun 2018,0.0175,0.0986,2.7879,0.2942,5.9247,108.4492,3.4407,3.703,0.2226
4 Jun 2018,0.0174,0.0972,2.7875,0.2956,5.9446,108.3266,3.4366,3.7154,0.2222
5 Jun 2018,0.0174,0.0971,2.7924,0.2935,5.9189,108.1769,3.432,3.6994,0.222
6 Jun 2018,0.0174,0.0968,2.7977,0.2933,5.9259,108.1361,3.4307,3.7037,0.2219
7 Jun 2018,0.0174,0.0971,2.798,0.2955,5.9263,108.2041,3.4328,3.7039,0.2225
8 Jun 2018,0.0175,0.0974,2.7965,0.2939,5.9047,108.4355,3.4402,3.6904,0.2231
11 Jun 2018,0.0175,0.0978,2.807,0.2967,5.9149,108.5581,3.444,3.6968,0.2231
12 Jun 2018,0.0175,0.0979,2.8048,0.2944,5.913,108.6125,3.3596,3.6957,0.2238
13 Jun 2018,0.0175,0.098,2.7986,0.2971,5.9144,108.7759,3.3559,3.6965,0.2237
14 Jun 2018,0.0175,0.0978,2.8048,0.2965,5.9035,108.667,3.3758,3.6897,0.2233
18 Jun 2018,0.0175,0.0978,2.7742,0.2964,5.8711,108.8575,3.3353,3.6694,0.224
19 Jun 2018,0.0175,0.0979,2.7754,0.2933,5.8798,108.8439,3.35,3.675,0.224
20 Jun 2018,0.0175,0.0985,2.7688,0.2929,5.883,109.1025,3.3039,3.6769,0.2241
21 Jun 2018,0.0175,0.0982,2.745,0.292,5.884,109.228,3.3021,3.6775,0.2243
22 Jun 2018,0.0175,0.0982,2.7683,0.291,5.9166,109.2659,3.2993,3.6979,0.2246
25 Jun 2018,0.0175,0.0982,2.7697,0.29,5.894,109.2659,3.2992,3.6838,0.224
26 Jun 2018,0.0175,0.0999,2.7692,0.2898,5.8933,109.4429,3.3039,3.6833,0.2247
27 Jun 2018,0.0176,0.0985,2.748,0.2902,5.8851,109.647,3.3101,3.6783,0.2251
28 Jun 2018,0.0176,0.0988,2.7379,0.287,5.8478,109.9465,3.3176,3.6549,0.2257
29 Jun 2018,0.0176,0.0988,2.7349,0.2854,5.8864,109.9465,3.3175,3.6789,0.2257
2 Jul 2018,0.0176,0.099,2.7345,0.2865,5.9043,109.9873,3.3187,3.6902,0.2258
3 Jul 2018,0.0176,0.0991,2.7161,0.2883,5.8751,110.2324,3.3266,3.6719,0.226
4 Jul 2018,0.0176,0.0994,2.7395,0.2884,5.9034,110.1643,3.3243,3.6897,0.2259
5 Jul 2018,0.0176,0.1003,2.7392,0.2869,5.8771,110.1371,3.3235,3.6732,0.2261
6 Jul 2018,0.0176,0.0993,2.7504,0.288,5.8658,110.1643,3.3243,3.6661,0.2262
9 Jul 2018,0.0175,0.0991,2.7581,0.2868,5.8771,109.7696,3.3124,3.6731,0.2254
10 Jul 2018,0.0174,0.0984,2.7444,0.2847,5.8267,109.1298,3.2928,3.6418,0.2237
11 Jul 2018,0.0175,0.099,2.7454,0.2856,5.8563,109.7151,3.3105,3.6601,0.2251
12 Jul 2018,0.0175,0.0992,2.7296,0.2853,5.8867,110.001,3.319,3.6792,0.2258
13 Jul 2018,0.0175,0.0992,2.7373,0.2843,5.9082,109.9873,3.3182,3.6925,0.2257
16 Jul 2018,0.0176,0.0994,2.741,0.2861,5.9053,110.2188,3.3253,3.6909,0.226
17 Jul 2018,0.0175,0.0992,2.7654,0.2845,5.9166,110.1235,3.2362,3.6978,0.226
18 Jul 2018,0.0176,0.0995,2.751,0.2863,5.9288,110.4638,3.1752,3.7055,0.2267
19 Jul 2018,0.0176,0.0995,2.7534,0.2831,5.9014,110.4638,3.1588,3.6883,0.2267
20 Jul 2018,0.0176,0.0997,2.744,0.2837,5.8916,110.6816,3.1505,3.6822,0.2271
23 Jul 2018,0.0176,0.0995,2.7667,0.281,5.909,110.4774,3.141,3.6931,0.2266
24 Jul 2018,0.0175,0.0997,2.759,0.2817,5.9013,110.736,3.1484,3.6883,0.2271
25 Jul 2018,0.0175,0.0996,2.7601,0.2822,5.8979,110.6271,3.1467,3.6862,0.227
26 Jul 2018,0.0175,0.0996,2.7728,0.2804,5.9029,110.3957,3.1402,3.6894,0.2265
27 Jul 2018,0.0175,0.0995,2.7552,0.2804,5.9207,110.5999,3.1494,3.7004,0.227
30 Jul 2018,0.0175,0.1007,2.7622,0.2805,5.9125,110.668,3.1666,3.6953,0.2271
31 Jul 2018,0.0174,0.0995,2.7705,0.28,5.9159,110.5455,3.339,3.6974,0.2268
1 Aug 2018,0.0175,0.0996,2.7635,0.2792,5.932,110.6816,3.2772,3.7075,0.2275
2 Aug 2018,0.0175,0.0996,2.7614,0.2799,5.9585,110.8721,3.2951,3.7241,0.2278
3 Aug 2018,0.0175,0.1,2.7483,0.2802,5.9395,111.1444,3.3213,3.7122,0.2284
6 Aug 2018,0.0175,0.0996,2.7499,0.2781,5.9465,111.0083,3.289,3.7166,0.2279
7 Aug 2018,0.0175,0.0997,2.7483,0.2792,5.9322,111.1988,3.2908,3.7076,0.2284
8 Aug 2018,0.0175,0.0996,2.7521,0.278,5.9404,110.9674,3.2845,3.7127,0.228
9 Aug 2018,0.0175,0.0995,2.7195,0.2772,5.9424,110.8585,3.283,3.714,0.2279
10 Aug 2018,0.0175,0.0997,2.6982,0.2777,5.931,111.0627,3.2866,3.707,0.2284
13 Aug 2018,0.0176,0.1,2.6941,0.279,5.8853,111.4166,3.3019,3.6783,0.2289
14 Aug 2018,0.0176,0.1001,2.7041,0.2772,5.8708,111.5255,3.333,3.6692,0.2287
15 Aug 2018,0.0176,0.1003,2.6895,0.277,5.8648,111.7025,3.3149,3.6686,0.2293
16 Aug 2018,0.0176,0.1002,2.7002,0.2716,5.8441,111.6344,3.315,3.6525,0.2291
17 Aug 2018,0.0176,0.1003,2.7068,0.2695,5.8553,111.7297,3.3285,3.6561,0.2293
20 Aug 2018,0.0176,0.1018,2.717,0.2705,5.8742,111.7025,3.3168,3.6714,0.229
21 Aug 2018,0.0176,0.1001,2.7254,0.2711,5.883,111.4575,3.3435,3.6769,0.2285
23 Aug 2018,0.0176,0.1003,2.7374,0.2724,5.862,111.7569,3.3533,3.6637,0.2297
24 Aug 2018,0.0176,0.1004,2.7293,0.2712,5.8552,111.8795,3.3157,3.6596,0.23
27 Aug 2018,0.0176,0.1001,2.7444,0.2688,5.8757,111.6072,3.3495,3.6724,0.2293
28 Aug 2018,0.0176,0.1,2.7403,0.2687,5.8466,111.5391,3.3292,3.6541,0.2289
29 Aug 2018,0.0176,0.1011,2.7541,0.269,5.8402,111.7025,3.3343,3.65,0.2292
30 Aug 2018,0.0176,0.1004,2.7348,0.2685,5.804,111.825,3.3391,3.6276,0.2296
3 Sep 2018,0.0177,0.1004,2.7233,0.2704,5.824,112.2742,3.3535,3.6401,0.2305
4 Sep 2018,0.0177,0.1008,2.7276,0.2694,5.8028,112.5873,3.3593,3.6267,0.2305
5 Sep 2018,0.0178,0.1009,2.7152,0.2708,5.8,112.8051,3.3549,3.625,0.2314
6 Sep 2018,0.0178,0.1013,2.7328,0.2692,5.7686,112.8868,3.368,3.6053,0.2315
7 Sep 2018,0.0178,0.1023,2.7235,0.2685,5.7605,112.8051,3.366,3.6002,0.2316
12 Sep 2018,0.0178,0.1009,2.7009,0.2668,5.6965,112.9684,3.3889,3.5603,0.2326
13 Sep 2018,0.0178,0.1006,2.7171,0.2664,5.7407,112.7779,3.3409,3.5864,0.2313
14 Sep 2018,0.0178,0.1007,2.7274,0.2663,5.7661,112.7506,3.365,3.6038,0.2312
18 Sep 2018,0.0178,0.1013,2.7335,0.2659,5.7234,112.8732,3.3467,3.5771,0.2314
19 Sep 2018,0.0178,0.1013,2.7332,0.2665,5.6943,112.8187,3.3491,3.5589,0.2314
20 Sep 2018,0.0177,0.1005,2.7477,0.2635,5.7179,112.6417,3.3433,3.573,0.2311
21 Sep 2018,0.0177,0.1005,2.7643,0.2566,5.7477,112.4648,3.3388,3.5923,0.2307
24 Sep 2018,0.0177,0.1016,2.7581,0.2536,5.7087,112.5601,3.3576,3.5679,0.2303
25 Sep 2018,0.0177,0.1011,2.7447,0.2584,5.6711,112.5601,3.3551,3.5444,0.2308
26 Sep 2018,0.0177,0.1013,2.7651,0.2601,5.702,112.7506,3.3619,3.5638,0.2312
27 Sep 2018,0.0177,0.1012,2.7558,0.2599,5.7101,112.7098,3.3456,3.5688,0.2312
28 Sep 2018,0.0177,0.101,2.7373,0.2616,5.7087,112.7234,3.3604,3.5679,0.2311
1 Oct 2018,0.0178,0.1013,2.7396,0.2672,5.7022,112.7506,3.3513,3.5638,0.2308
2 Oct 2018,0.0177,0.1009,2.734,0.2659,5.6743,112.6554,3.3535,3.5469,0.231
3 Oct 2018,0.0177,0.1012,2.7222,0.2741,5.6449,112.6826,3.3489,3.5281,0.2311
4 Oct 2018,0.0178,0.1011,2.6937,0.2746,5.6288,112.9004,3.3513,3.518,0.2315
5 Oct 2018,0.0178,0.1011,2.6805,0.2736,5.6405,112.8595,3.3501,3.5254,0.2317
8 Oct 2018,0.0178,0.1027,2.6739,0.2723,5.6195,113.0365,3.3553,3.5122,0.2321
9 Oct 2018,0.0178,0.1028,2.6803,0.27,5.6167,113.1862,3.3756,3.5105,0.2321
10 Oct 2018,0.0178,0.1033,2.6936,0.2662,5.5914,113.0637,3.1139,3.4946,0.2319
11 Oct 2018,0.0178,0.1017,2.6942,0.2604,5.5884,113.2271,3.1213,3.4928,0.2322
12 Oct 2018,0.0178,0.1016,2.7099,0.2661,5.6349,113.1454,3.1699,3.5217,0.232
15 Oct 2018,0.0178,0.1024,2.7035,0.2615,5.6296,113.1998,3.1264,3.5185,0.2317
16 Oct 2018,0.0178,0.1015,2.7302,0.2618,5.625,113.1318,3.1274,3.5157,0.2319
17 Oct 2018,0.0178,0.1016,2.7352,0.2601,5.659,113.0909,3.1622,3.5368,0.2319
18 Oct 2018,0.0178,0.1016,2.7232,0.2622,5.6467,113.1454,3.1223,3.5292,0.2321
19 Oct 2018,0.0178,0.1016,2.73,0.2625,5.6583,113.2543,3.1177,3.5365,0.2322
22 Oct 2018,0.0178,0.1016,2.7439,0.2617,5.6703,113.1998,3.1389,3.5449,0.2322
23 Oct 2018,0.0178,0.1026,2.7227,0.2634,5.6425,113.3224,3.1181,3.5266,0.2324
24 Oct 2018,0.0178,0.1017,2.7321,0.2634,5.6808,113.3224,3.1158,3.5506,0.2323
25 Oct 2018,0.0179,0.1019,2.7202,0.2639,5.6856,113.5129,3.127,3.5535,0.2322
26 Oct 2018,0.0179,0.1022,2.707,0.2644,5.6903,113.7307,3.1308,3.5564,0.2333
29 Oct 2018,0.0179,0.1022,2.7301,0.2645,5.6938,113.7716,3.1307,3.5587,0.2332
30 Oct 2018,0.0179,0.1022,2.7364,0.2646,5.6813,113.7988,3.1261,3.5508,0.2333
31 Oct 2018,0.0179,0.1026,2.7372,0.2609,5.6551,113.8668,3.1292,3.5345,0.2335
1 Nov 2018,0.0179,0.1028,2.7524,0.2615,5.6712,113.9213,3.1283,3.5445,0.2336
2 Nov 2018,0.0179,0.1027,2.7762,0.26,5.7107,113.5946,3.1211,3.5691,0.233
5 Nov 2018,0.0179,0.1034,2.7671,0.2606,5.7214,113.5129,3.1193,3.5759,0.2325
7 Nov 2018,0.0179,0.1024,2.8233,0.2632,5.7179,113.5674,3.1204,3.5715,0.2327
8 Nov 2018,0.0179,0.1023,2.8269,0.2629,5.7516,113.4449,3.1188,3.5676,0.2327
9 Nov 2018,0.0179,0.1035,2.8144,0.2628,5.7442,113.758,3.1274,3.5901,0.2333
12 Nov 2018,0.018,0.103,2.8229,0.2662,5.7485,113.9213,3.1229,3.5928,0.2337
13 Nov 2018,0.018,0.1035,2.8289,0.2622,5.7772,114.2072,3.1213,3.6108,0.2342
14 Nov 2018,0.018,0.1051,2.8419,0.2614,5.8146,114.1391,3.1195,3.6341,0.2341
15 Nov 2018,0.018,0.1036,2.8483,0.2612,5.8106,114.0469,3.1157,3.6316,0.2339
16 Nov 2018,0.018,0.1034,2.8608,0.2612,5.8323,114.1255,3.1184,3.6452,0.2341
19 Nov 2018,0.018,0.1034,2.8721,0.2623,5.8144,114.0983,3.1174,3.6339,0.2335
21 Nov 2018,0.018,0.1042,2.8548,0.2641,5.8792,114.3297,3.1241,3.6731,0.2345
22 Nov 2018,0.018,0.1037,2.8555,0.2637,5.891,114.1422,3.1189,3.6818,0.2335
23 Nov 2018,0.018,0.1045,2.8571,0.2639,5.9358,114.2344,3.1215,3.7106,0.2345
26 Nov 2018,0.018,0.1035,2.8459,0.2622,5.9582,114.1391,3.1189,3.7239,0.235
27 Nov 2018,0.018,0.1037,2.8375,0.2649,5.9101,114.1663,3.1191,3.6937,0.2336
28 Nov 2018,0.018,0.1038,2.8513,0.2638,5.9205,114.2072,3.1196,3.7003,0.2338
29 Nov 2018,0.018,0.1037,2.8708,0.263,5.9793,114.071,3.1161,3.7371,0.2339
30 Nov 2018,0.018,0.1036,2.8767,0.2646,6.0073,114.0166,3.115,3.7545,0.2338
3 Dec 2018,0.0179,0.1034,2.8851,0.2661,5.9658,113.7443,3.0086,3.7287,0.2332
4 Dec 2018,0.0178,0.1028,2.8936,0.2674,5.8974,113.1862,2.9883,3.6859,0.2321
5 Dec 2018,0.0178,0.1026,2.8755,0.2744,5.8795,113.159,2.9887,3.6747,0.2321
6 Dec 2018,0.0179,0.1028,2.8575,0.2705,5.8731,113.404,2.9842,3.6707,0.2323
7 Dec 2018,0.0179,0.1044,2.8668,0.2675,5.9031,113.3118,2.979,3.6894,0.2324
10 Dec 2018,0.0179,0.1048,2.8751,0.2677,5.8453,113.5417,2.984,3.6534,0.2325
11 Dec 2018,0.0179,0.1034,2.877,0.268,5.7826,113.8124,2.9906,3.6142,0.2334
12 Dec 2018,0.018,0.104,2.8817,0.2666,5.7986,113.8669,2.992,3.624,0.2335
13 Dec 2018,0.018,0.1036,2.8684,0.2639,5.839,113.8669,2.9909,3.6493,0.2335
14 Dec 2018,0.018,0.1037,2.8415,0.2657,5.8267,113.8396,2.9902,3.6416,0.2329
17 Dec 2018,0.018,0.1052,2.8446,0.2684,5.8339,113.9894,2.9941,3.6463,0.2332
18 Dec 2018,0.0179,0.1033,2.8616,0.2642,5.8627,113.7307,2.9873,3.6642,0.2332
19 Dec 2018,0.0179,0.1039,2.8708,0.2652,5.9599,113.7988,2.9891,3.725,0.2334
20 Dec 2018,0.018,0.1035,2.8209,0.2668,5.9276,113.9077,2.9914,3.7048,0.2336
21 Dec 2018,0.018,0.1033,2.8324,0.2657,5.9686,113.7852,2.9882,3.7304,0.2334
24 Dec 2018,0.018,0.1034,2.8196,0.2669,5.9712,113.8668,2.9904,3.732,0.2329
26 Dec 2018,0.018,0.1034,2.813,0.2672,5.9805,113.7852,2.9882,3.7379,0.2334
27 Dec 2018,0.018,0.1036,2.8066,0.2681,5.9448,113.7035,2.9866,3.7161,0.2332
28 Dec 2018,0.0179,0.1031,2.7878,0.2681,5.928,113.1454,2.972,3.7051,0.2323
31 Dec 2018,0.0178,0.1026,2.7784,0.2687,5.9259,112.669,2.9584,3.7037,0.2304
2 Jan 2019,0.0178,0.1041,2.7673,0.2688,5.943,112.6826,2.9609,3.7144,0.2311
3 Jan 2019,0.0179,0.1034,2.7454,0.2707,5.8784,112.7779,2.9623,3.6741,0.2312
4 Jan 2019,0.0178,0.104,2.7764,0.2684,5.9203,112.6962,2.9602,3.7003,0.2311
7 Jan 2019,0.0177,0.1031,2.775,0.2666,5.9182,111.9067,2.9394,3.6988,0.2294
8 Jan 2019,0.0177,0.1034,2.7742,0.2678,5.8696,111.9747,2.9412,3.6686,0.2296
9 Jan 2019,0.0177,0.1034,2.7782,0.268,5.8569,112.002,2.9414,3.6605,0.2295
10 Jan 2019,0.0177,0.1022,2.7806,0.267,5.8216,111.4983,2.9282,3.6385,0.2287
11 Jan 2019,0.0177,0.1018,2.7888,0.2684,5.8134,111.5119,2.9285,3.6335,0.2285
14 Jan 2019,0.0177,0.1016,2.79,0.2689,5.8046,111.5528,2.9296,3.6279,0.2288
15 Jan 2019,0.0177,0.1029,2.8019,0.2732,5.7789,111.5528,2.9298,3.6117,0.2288
16 Jan 2019,0.0177,0.1031,2.8023,0.2713,5.7955,111.9611,2.9401,3.6222,0.2296
17 Jan 2019,0.0177,0.1024,2.7785,0.2703,5.7719,111.8658,2.9376,3.6074,0.2292
18 Jan 2019,0.0177,0.1035,2.7832,0.2681,5.7801,112.0564,2.9427,3.6126,0.2301
22 Jan 2019,0.0178,0.1026,2.7769,0.2687,5.788,112.3831,2.9519,3.6176,0.2303
23 Jan 2019,0.0178,0.104,2.7982,0.2688,5.8026,112.5328,2.9553,3.6267,0.2308
24 Jan 2019,0.0178,0.1036,2.8071,0.2712,5.8057,112.6009,2.9571,3.6285,0.2312
25 Jan 2019,0.0178,0.1034,2.8021,0.2703,5.8225,112.6009,2.9571,3.6391,0.2312
28 Jan 2019,0.0177,0.1022,2.8232,0.2711,5.7828,111.8931,2.9385,3.6143,0.2323
29 Jan 2019,0.0177,0.1035,2.8132,0.2699,5.7794,111.9884,2.9426,3.6121,0.2329
30 Jan 2019,0.0177,0.1032,2.8112,0.2739,5.7612,111.8658,2.9394,3.6008,0.2332
31 Jan 2019,0.0176,0.1017,2.8275,0.2695,5.7644,111.3214,2.9265,3.6028,0.2314
4 Feb 2019,0.0176,0.1028,2.821,0.2719,5.709,111.4166,2.9335,3.5682,0.2316
7 Feb 2019,0.0176,0.1014,2.7554,0.2688,5.6915,111.0355,2.9229,3.5572,0.2313
8 Feb 2019,0.0175,0.1012,2.7495,0.2669,5.7036,110.8721,2.9181,3.5647,0.2314
11 Feb 2019,0.0175,0.1012,2.7518,0.2651,5.7143,110.8721,2.9176,3.5714,0.2309
12 Feb 2019,0.0176,0.1014,2.744,0.2653,5.7386,110.9947,2.9165,3.5867,0.2316
13 Feb 2019,0.0175,0.1027,2.7825,0.2645,5.7688,110.668,2.9058,3.6055,0.231
14 Feb 2019,0.0175,0.101,2.7754,0.2643,5.7306,110.6135,2.9044,3.5816,0.2311
15 Feb 2019,0.0176,0.1014,2.7856,0.2667,5.7242,111.0899,2.9169,3.5777,0.2326
18 Feb 2019,0.0176,0.1014,2.8078,0.2669,5.715,111.0355,2.9155,3.5718,0.2323
19 Feb 2019,0.0176,0.103,2.7921,0.2682,5.7299,111.2941,2.9276,3.5813,0.2331
20 Feb 2019,0.0175,0.1032,2.7966,0.2663,5.7096,110.7905,2.9096,3.5685,0.232
21 Feb 2019,0.0175,0.1012,2.788,0.2658,5.7289,110.7905,2.9091,3.5806,0.2318
22 Feb 2019,0.0176,0.1019,2.7667,0.267,5.7345,111.1444,2.9205,3.5841,0.2328
25 Feb 2019,0.0175,0.1011,2.7944,0.2669,5.7297,110.8177,2.9135,3.581,0.2324
26 Feb 2019,0.0176,0.1025,2.8028,0.2674,5.7123,110.8585,2.9135,3.5702,0.2321
27 Feb 2019,0.0175,0.1029,2.8007,0.2678,5.7305,110.6816,2.9078,3.5816,0.2322
